SMILES,True,ABC,ABCGG,nAcid,nBase,nAromAtom,nAromBond,nAtom,nHeavyAtom,nSpiro,nBridgehead,nHetero,nH,nB,nC,nN,nO,nS,nP,nF,nCl,nBr,nI,nX,ATS0dv,ATS1dv,ATS2dv,ATS3dv,ATS4dv,ATS5dv,ATS6dv,ATS7dv,ATS8dv,ATS0d,ATS1d,ATS2d,ATS3d,ATS4d,ATS5d,ATS6d,ATS7d,ATS8d,ATS0Z,ATS1Z,ATS2Z,ATS3Z,ATS4Z,ATS5Z,ATS6Z,ATS7Z,ATS8Z,ATS0m,ATS1m,ATS2m,ATS3m,ATS4m,ATS5m,ATS6m,ATS7m,ATS8m,ATS0v,ATS1v,ATS2v,ATS3v,ATS4v,ATS5v,ATS6v,ATS7v,ATS8v,ATS0se,ATS1se,ATS2se,ATS3se,ATS4se,ATS5se,ATS6se,ATS7se,ATS8se,ATS0pe,ATS1pe,ATS2pe,ATS3pe,ATS4pe,ATS5pe,ATS6pe,ATS7pe,ATS8pe,ATS0are,ATS1are,ATS2are,ATS3are,ATS4are,ATS5are,ATS6are,ATS7are,ATS8are,ATS0p,ATS1p,ATS2p,ATS3p,ATS4p,ATS5p,ATS6p,ATS7p,ATS8p,ATS0i,ATS1i,ATS2i,ATS3i,ATS4i,ATS5i,ATS6i,ATS7i,ATS8i,AATS0dv,AATS1dv,AATS2dv,AATS0d,AATS1d,AATS2d,AATS0Z,AATS1Z,AATS2Z,AATS0m,AATS1m,AATS2m,AATS0v,AATS1v,AATS2v,AATS0se,AATS1se,AATS2se,AATS0pe,AATS1pe,AATS2pe,AATS0are,AATS1are,AATS2are,AATS0p,AATS1p,AATS2p,AATS0i,AATS1i,AATS2i,ATSC0c,ATSC1c,ATSC2c,ATSC3c,ATSC4c,ATSC5c,ATSC6c,ATSC7c,ATSC8c,ATSC0dv,ATSC1dv,ATSC2dv,ATSC3dv,ATSC4dv,ATSC5dv,ATSC6dv,ATSC7dv,ATSC8dv,ATSC0d,ATSC1d,ATSC2d,ATSC3d,ATSC4d,ATSC5d,ATSC6d,ATSC7d,ATSC8d,ATSC0Z,ATSC1Z,ATSC2Z,ATSC3Z,ATSC4Z,ATSC5Z,ATSC6Z,ATSC7Z,ATSC8Z,ATSC0m,ATSC1m,ATSC2m,ATSC3m,ATSC4m,ATSC5m,ATSC6m,ATSC7m,ATSC8m,ATSC0v,ATSC1v,ATSC2v,ATSC3v,ATSC4v,ATSC5v,ATSC6v,ATSC7v,ATSC8v,ATSC0se,ATSC1se,ATSC2se,ATSC3se,ATSC4se,ATSC5se,ATSC6se,ATSC7se,ATSC8se,ATSC0pe,ATSC1pe,ATSC2pe,ATSC3pe,ATSC4pe,ATSC5pe,ATSC6pe,ATSC7pe,ATSC8pe,ATSC0are,ATSC1are,ATSC2are,ATSC3are,ATSC4are,ATSC5are,ATSC6are,ATSC7are,ATSC8are,ATSC0p,ATSC1p,ATSC2p,ATSC3p,ATSC4p,ATSC5p,ATSC6p,ATSC7p,ATSC8p,ATSC0i,ATSC1i,ATSC2i,ATSC3i,ATSC4i,ATSC5i,ATSC6i,ATSC7i,ATSC8i,AATSC0c,AATSC1c,AATSC2c,AATSC0dv,AATSC1dv,AATSC2dv,AATSC0d,AATSC1d,AATSC2d,AATSC0Z,AATSC1Z,AATSC2Z,AATSC0m,AATSC1m,AATSC2m,AATSC0v,AATSC1v,AATSC2v,AATSC0se,AATSC1se,AATSC2se,AATSC0pe,AATSC1pe,AATSC2pe,AATSC0are,AATSC1are,AATSC2are,AATSC0p,AATSC1p,AATSC2p,AATSC0i,AATSC1i,AATSC2i,MATS1c,MATS2c,MATS1dv,MATS2dv,MATS1d,MATS2d,MATS1Z,MATS2Z,MATS1m,MATS2m,MATS1v,MATS2v,MATS1se,MATS2se,MATS1pe,MATS2pe,MATS1are,MATS2are,MATS1p,MATS2p,MATS1i,MATS2i,GATS1c,GATS2c,GATS1dv,GATS2dv,GATS1d,GATS2d,GATS1Z,GATS2Z,GATS1m,GATS2m,GATS1v,GATS2v,GATS1se,GATS2se,GATS1pe,GATS2pe,GATS1are,GATS2are,GATS1p,GATS2p,GATS1i,GATS2i,BalabanJ,BertzCT,nBonds,nBondsO,nBondsS,nBondsD,nBondsT,nBondsA,nBondsM,nBondsKS,nBondsKD,RNCG,RPCG,C1SP1,C2SP1,C1SP2,C2SP2,C3SP2,C1SP3,C2SP3,C3SP3,C4SP3,HybRatio,FCSP3,Xch-3d,Xch-4d,Xch-5d,Xch-6d,Xch-7d,Xch-3dv,Xch-4dv,Xch-5dv,Xch-6dv,Xch-7dv,Xc-3d,Xc-4d,Xc-5d,Xc-6d,Xc-3dv,Xc-4dv,Xc-5dv,Xc-6dv,Xpc-4d,Xpc-5d,Xpc-6d,Xpc-4dv,Xpc-5dv,Xpc-6dv,Xp-1d,Xp-2d,Xp-3d,Xp-4d,Xp-5d,Xp-6d,Xp-7d,AXp-1d,AXp-2d,Xp-0dv,Xp-1dv,Xp-2dv,Xp-3dv,Xp-4dv,Xp-5dv,Xp-6dv,Xp-7dv,AXp-0dv,AXp-1dv,AXp-2dv,SZ,Sm,Sv,Sse,Spe,Sare,Sp,Si,MZ,Mm,Mv,Mse,Mpe,Mare,Mp,Mi,NsLi,NssBe,NssssBe,NssBH,NsssB,NssssB,NsCH3,NdCH2,NssCH2,NtCH,NdsCH,NaaCH,NsssCH,NddC,NtsC,NdssC,NaasC,NaaaC,NssssC,NsNH3,NsNH2,NssNH2,NdNH,NssNH,NaaNH,NtN,NsssNH,NdsN,NaaN,NsssN,NddsN,NaasN,NssssN,NsOH,NdO,NssO,NaaO,NsF,NsSiH3,NssSiH2,NsssSiH,NssssSi,NsPH2,NssPH,NsssP,NdsssP,NsssssP,NsSH,NdS,NssS,NaaS,NdssS,NddssS,NsCl,NsGeH3,NssGeH2,NsssGeH,NssssGe,NsAsH2,NssAsH,NsssAs,NsssdAs,NsssssAs,NsSeH,NdSe,NssSe,NaaSe,NdssSe,NddssSe,NsBr,NsSnH3,NssSnH2,NsssSnH,NssssSn,NsI,NsPbH3,NssPbH2,NsssPbH,NssssPb,SsLi,SssBe,SssssBe,SssBH,SsssB,SssssB,SsCH3,SdCH2,SssCH2,StCH,SdsCH,SaaCH,SsssCH,SddC,StsC,SdssC,SaasC,SaaaC,SssssC,SsNH3,SsNH2,SssNH2,SdNH,SssNH,SaaNH,StN,SsssNH,SdsN,SaaN,SsssN,SddsN,SaasN,SssssN,SsOH,SdO,SssO,SaaO,SsF,SsSiH3,SssSiH2,SsssSiH,SssssSi,SsPH2,SssPH,SsssP,SdsssP,SsssssP,SsSH,SdS,SssS,SaaS,SdssS,SddssS,SsCl,SsGeH3,SssGeH2,SsssGeH,SssssGe,SsAsH2,SssAsH,SsssAs,SsssdAs,SsssssAs,SsSeH,SdSe,SssSe,SaaSe,SdssSe,SddssSe,SsBr,SsSnH3,SssSnH2,SsssSnH,SssssSn,SsI,SsPbH3,SssPbH2,SsssPbH,SssssPb,ECIndex,fragCpx,fMF,nHBAcc,nHBDon,IC0,IC1,IC2,IC3,IC4,IC5,TIC0,TIC1,TIC2,TIC3,TIC4,TIC5,SIC0,SIC1,SIC2,SIC3,SIC4,SIC5,BIC0,BIC1,BIC2,BIC3,BIC4,BIC5,CIC0,CIC1,CIC2,CIC3,CIC4,CIC5,MIC0,MIC1,MIC2,MIC3,MIC4,MIC5,ZMIC0,ZMIC1,ZMIC2,ZMIC3,ZMIC4,ZMIC5,Kier1,Kier2,Lipinski,GhoseFilter,FilterItLogS,VMcGowan,LabuteASA,PEOE_VSA1,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,SMR_VSA1,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA8,SMR_VSA9,SlogP_VSA1,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,SlogP_VSA9,SlogP_VSA10,SlogP_VSA11,EState_VSA1,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,EState_VSA10,VSA_EState1,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,MPC2,MPC3,MPC4,MPC5,MPC6,MPC7,MPC8,MPC9,MPC10,TMPC10,piPC1,piPC2,piPC3,piPC4,piPC5,piPC6,piPC7,piPC8,piPC9,piPC10,TpiPC10,apol,bpol,nRing,n3Ring,n4Ring,n5Ring,n6Ring,n7Ring,n8Ring,n9Ring,n10Ring,n11Ring,n12Ring,nG12Ring,nHRing,n3HRing,n4HRing,n5HRing,n6HRing,n7HRing,n8HRing,n9HRing,n10HRing,n11HRing,n12HRing,nG12HRing,naRing,n3aRing,n4aRing,n5aRing,n6aRing,n7aRing,n8aRing,n9aRing,n10aRing,n11aRing,n12aRing,nG12aRing,naHRing,n3aHRing,n4aHRing,n5aHRing,n6aHRing,n7aHRing,n8aHRing,n9aHRing,n10aHRing,n11aHRing,n12aHRing,nG12aHRing,nARing,n3ARing,n4ARing,n5ARing,n6ARing,n7ARing,n8ARing,n9ARing,n10ARing,n11ARing,n12ARing,nG12ARing,nAHRing,n3AHRing,n4AHRing,n5AHRing,n6AHRing,n7AHRing,n8AHRing,n9AHRing,n10AHRing,n11AHRing,n12AHRing,nG12AHRing,nFRing,n4FRing,n5FRing,n6FRing,n7FRing,n8FRing,n9FRing,n10FRing,n11FRing,n12FRing,nG12FRing,nFHRing,n4FHRing,n5FHRing,n6FHRing,n7FHRing,n8FHRing,n9FHRing,n10FHRing,n11FHRing,n12FHRing,nG12FHRing,nFaRing,n4FaRing,n5FaRing,n6FaRing,n7FaRing,n8FaRing,n9FaRing,n10FaRing,n11FaRing,n12FaRing,nG12FaRing,nFaHRing,n4FaHRing,n5FaHRing,n6FaHRing,n7FaHRing,n8FaHRing,n9FaHRing,n10FaHRing,n11FaHRing,n12FaHRing,nG12FaHRing,nFARing,n4FARing,n5FARing,n6FARing,n7FARing,n8FARing,n9FARing,n10FARing,n11FARing,n12FARing,nG12FARing,nFAHRing,n4FAHRing,n5FAHRing,n6FAHRing,n7FAHRing,n8FAHRing,n9FAHRing,n10FAHRing,n11FAHRing,n12FAHRing,nG12FAHRing,nRot,RotRatio,SLogP,SMR,TopoPSA(NO),TopoPSA,GGI1,GGI2,GGI3,GGI4,GGI5,GGI6,GGI7,GGI8,GGI9,GGI10,JGI1,JGI2,JGI3,JGI4,JGI5,JGI6,JGI7,JGI8,JGI9,JGI10,JGT10,Diameter,Radius,TopoShapeIndex,PetitjeanIndex,VAdjMat,MWC01,MWC02,MWC03,MWC04,MWC05,MWC06,MWC07,MWC08,MWC09,MWC10,TMWC10,SRW02,SRW03,SRW04,SRW05,SRW06,SRW07,SRW08,SRW09,SRW10,TSRW10,MW,AMW,WPath,WPol,Zagreb1,Zagreb2,mZagreb2
OC[C@](c1onc(n1)c1ncn2-c3cccc(c3C(=O)N(Cc12)C)Cl)(O)C,non-penetrating,21.47408,17.978542,0,0,16,16,43,27,0,0,10,16,0,17,5,4,0,0,0,1,0,0,1,437.60495,454.1111,692.44446,759.55554,741.7778,563.7778,461.0,426.1111,337.77777,168.0,211.0,339.0,385.0,383.0,338.0,269.0,225.0,198.0,1418.0,1380.0,2173.0,2669.0,2853.0,2337.0,1854.0,1531.0,1424.0,5730.302,5346.3496,8406.542,10158.621,10718.426,8714.411,6667.4146,5707.362,5210.888,10283.232,12709.546,19477.13,23403.463,23609.842,20937.998,16602.852,13556.627,12067.934,352.17487,374.44263,634.0729,818.7022,1008.24243,817.29926,705.136,595.3866,546.28845,291.5105,317.0841,531.3169,684.1156,830.0395,675.3014,579.5837,488.4214,449.9496,287.8234,310.895,522.9878,672.7927,821.3179,665.0048,567.9231,484.6,445.5222,67.90032,83.002014,127.91579,157.35083,159.90764,146.4942,120.24142,92.33615,83.302376,7080.3516,6919.971,12340.392,15641.945,20322.004,16542.125,14047.321,12428.104,10852.052,10.176859,9.871981,8.877493,3.9069767,4.5869565,4.3461537,32.976746,30.0,27.858974,133.26283,116.22499,107.77618,239.14493,276.29446,249.70682,8.190113,8.140057,8.12914,6.779314,6.8931327,6.811755,6.6935673,6.758587,6.704972,1.5790772,1.8043916,1.639946,164.65933,150.43416,158.21014,1.192871,-0.5924035,-0.2930894,0.29615244,0.20299575,-0.2170076,-0.057178512,0.07830599,0.07688377,196.70456,70.907776,58.26143,12.983355,-65.63724,-122.22683,-50.96528,0.9514319,-65.40069,33.67442,15.348296,-0.595457,2.7804217,0.57490534,-18.118982,-7.1319633,-3.3699298,-9.407248,469.06976,4.0183883,112.6874,-37.952946,67.82531,-117.69875,-378.81558,101.159004,-102.52569,2196.792,22.64331,545.62366,-184.33144,328.10376,-544.274,-1793.4792,478.27307,-496.70844,1957.4205,-11.110259,837.7641,-538.68335,593.1866,-226.29027,-1694.6036,495.8433,-834.0069,4.814255,-0.40889782,-0.22202463,0.45556146,-0.0752571,-1.6374985,-1.0898961,0.33167768,-0.30302012,6.6768045,-0.32990962,0.33313343,0.69513106,-0.41285738,-2.6789412,-1.9904419,0.8694734,-1.2607886,7.04167,-0.4076979,0.1818502,1.0806308,-0.78239095,-2.6561499,-1.2416319,0.73400086,-1.4005861,9.884703,-0.3408246,3.6150343,-2.4160132,4.0143056,0.8058665,-8.562795,1.551635,-2.889488,68.20344,-19.69403,13.927014,-24.81675,16.702518,20.114025,-44.394726,12.391578,-5.579655,0.027741184,-0.012878337,-0.0037575562,4.574525,1.5414734,0.7469414,0.783126,0.3336586,-0.007634064,10.908599,0.08735627,1.4447103,51.08819,0.49224585,6.9951754,45.521408,-0.24152738,10.740565,0.11195942,-0.008889083,-0.0028464696,0.15527453,-0.0071719484,0.0042709415,0.16375977,-0.008862997,0.0023314126,0.22987682,-0.007409231,0.046346594,1.5861266,-0.4281311,0.17855147,-0.46423167,-0.13545045,0.33696908,0.16328284,0.42605993,-0.009748193,0.008008019,0.13243774,0.009635219,0.13692354,-0.0053057973,0.23594536,-0.07939558,-0.02542412,-0.046188828,0.027505744,-0.05412195,0.014236786,-0.03223131,0.20161492,-0.2699224,0.112570755,1.4821962,1.2023176,0.45577478,0.74364686,0.7320742,1.3111985,0.5810297,0.57913315,0.58295256,0.57774466,0.87079,0.659453,0.83792555,0.82845503,0.76112884,0.7799332,0.81089246,0.8225917,0.9727878,0.716804,1.4754081,1.0388427,1.5210739,1041.8759,46,30,29,1,0,16,17,38,8,0.14380582,0.09539353,0,0,3,7,1,3,0,1,0,0.29411766,0.29411766,0.0,0.0,0.21407618,0.37416083,0.753585,0.0,0.0,0.04927993,0.09374861,0.16087864,2.6807778,0.20412415,0.9073309,0.10206208,1.3153734,0.07905694,0.23817375,0.0144337565,6.52238,9.87102,15.263498,2.2526982,2.793858,3.6718125,12.830536,12.402599,11.07527,8.914107,6.9860563,5.566435,4.047469,0.42768452,0.26962173,15.3045,8.493814,6.967354,4.786518,3.1881967,2.157492,1.3496062,0.80770296,0.5668333,0.28312713,0.15146422,33.666668,32.45325,29.074493,44.506554,43.4,43.952,29.908195,48.765175,0.78294575,0.75472677,0.676151,1.0350362,1.0093024,1.0221395,0.6955395,1.1340739,0,0,0,0,0,0,2,0,2,0,0,4,0,0,0,1,7,0,1,0,0,0,0,0,0,0,0,0,3,1,0,1,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0305064,0.0,-0.3209457,0.0,0.0,6.76731,0.0,0,0.0,-0.20623624,2.4606183,0.0,-1.657918,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,12.396823,1.5273845,0.0,1.7620692,0.0,19.3484,12.743228,0.0,5.080923,0.0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,6.262281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,549,198.1,0.44186047,8,2,1.8658808,4.217563,4.9549937,5.112084,5.112084,5.112084,80.23287,181.35521,213.06473,219.81961,219.81961,219.81961,0.343861,0.7772498,0.91314995,0.9421,0.9421,0.9421,0.32422543,0.7328663,0.86100614,0.88830304,0.88830304,0.88830304,3.560384,1.2087016,0.47127122,0.31418082,0.31418082,0.31418082,21.521524,45.452663,48.714554,48.872902,48.872902,48.872902,87.45753,34.99511,27.24516,26.660381,26.660381,26.660381,20.28,7.679584,True,True,-3.7087257,258.17,158.36626,19.636059,9.361637,4.9839787,4.9839787,0.0,22.82397,19.05647,7.047672,35.119038,12.021248,5.601051,5.8244047,11.797904,19.530687,0.0,24.591629,0.0,19.069544,13.654554,46.69716,0.0,17.205719,0.0,54.366417,12.145807,0.0,28.866377,29.049517,5.022633,17.205719,0.0,0.0,0.0,12.207932,24.167065,27.661327,0.0,11.823647,36.141193,0.0,15.12462,16.124035,15.007592,6.8429923,22.80079,23.569942,0.41812634,-0.17656073,5.205318,1.561992,1.042806,1.6667547,46,65,87,110,139,163,194,227,246,1334,3.6888795,4.3438053,4.9904327,5.6048827,6.059853,6.5255795,6.95928,7.393571,7.798138,8.151506,9.234787,49.94669,24.865313,4,0,0,2,1,1,0,0,0,0,0,0,3,0,0,2,0,1,0,0,0,0,0,0,3,0,0,2,1,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,3,0.1,1.3611,94.3201,117.51,117.51,6.5,4.6666665,2.4375,2.3033333,1.2266667,0.70131516,0.45755386,0.37492126,0.28876543,0.14815019,0.21666667,0.10144927,0.046875,0.0451634,0.029206349,0.022623071,0.015777718,0.016300924,0.013750735,0.00987668,0.5176898,12,6,1.0,0.5,5.9068904,30.0,5.030438,5.926926,6.853299,7.768533,8.697346,9.618535,10.5485735,11.472843,12.403681,135.32018,4.1108737,0.0,5.5012584,3.0445225,7.075809,5.4161005,8.730529,7.5637197,10.428837,78.87165,389.08908,9.048583,1727,52,152.0,187.0,5.763889
NCCc1nc2n(c1)cccc2,non-penetrating,9.151948,8.206879,0,1,9,10,23,12,0,0,3,11,0,9,3,0,0,0,0,0,0,0,0,144.0,159.0,214.0,154.0,102.0,51.0,30.0,18.0,0.0,71.0,89.0,137.0,131.0,109.0,72.0,55.0,34.0,18.0,482.0,572.0,794.0,703.0,545.0,366.0,261.0,166.0,46.0,1898.142,2156.4792,2925.4775,2481.384,1868.1864,1200.7845,829.8542,493.91367,84.794975,4883.5156,6097.2427,8578.94,8187.634,6471.7495,4541.9204,3486.8857,2211.9893,881.54877,172.37265,186.02434,306.61426,366.96448,314.05713,232.04668,195.85628,159.02318,98.77593,139.4873,155.8955,253.0601,295.036,251.6486,185.8716,154.305,123.7,74.536,137.7647,152.808,248.9359,291.322,248.7879,183.8239,152.238,122.578,74.228,33.620842,42.033142,61.253536,61.90843,50.406933,36.41612,29.420656,19.83329,9.478025,3808.9636,3642.8958,6293.276,8061.489,6960.689,5136.2266,4414.3267,3733.1655,2487.1138,6.2608695,6.625,5.35,3.0869565,3.7083333,3.425,20.956522,23.833334,19.85,82.52791,89.8533,73.13694,212.32678,254.05177,214.47353,7.4944634,7.751014,7.665356,6.0646653,6.495646,6.3265023,5.9897695,6.367,6.2233977,1.4617758,1.7513809,1.5313385,165.60712,151.78732,157.3319,0.34713,-0.17969139,0.015603123,-0.040031716,0.055685714,-0.020780263,-0.009566761,-0.0047386778,-0.019949824,74.434784,24.63327,16.722116,-12.57845,-38.79395,-41.32514,-13.553875,4.5406427,11.039698,11.478261,4.7183366,2.4291115,-1.1928166,-5.9168243,-7.035917,-3.8223062,0.8468809,2.752363,160.43478,6.4158792,-4.0604916,-2.8827977,-30.663517,-64.32514,-27.075615,-5.0245748,17.387524,768.2281,31.01512,-21.042097,-9.916519,-146.02469,-308.09192,-132.09375,-26.052538,84.04227,1142.2981,15.815434,-110.83444,128.1487,-135.66826,-376.0265,-299.59143,-145.83151,146.70932,0.8576619,-0.10366547,0.032842413,-0.29206964,-0.073344015,-0.096437186,-0.00875442,0.018490693,0.017064227,1.8215218,-0.07877051,0.067414366,-0.45595935,-0.28463534,-0.47464234,-0.08009508,0.061300945,0.09153459,1.8547826,-0.14019924,0.07509981,-0.5461673,-0.23883346,-0.37048525,-0.047523063,0.060060114,0.06745406,4.982668,-0.1285762,-0.64566547,0.6975523,-0.30042097,-1.2130594,-1.4614123,-0.8785183,0.63213074,37.369305,-7.5973034,-6.4542613,1.3525376,4.9500065,4.0816736,-10.577672,-9.82382,2.8695304,0.015092609,-0.007487141,0.0003900781,3.236295,1.0263863,0.41805294,0.49905482,0.19659735,0.06072779,6.9754252,0.2673283,-0.10151229,33.40122,1.2922966,-0.5260524,49.665134,0.65897644,-2.7708611,0.03728965,-0.004319395,0.0008210603,0.079196595,-0.0032821046,0.0016853592,0.08064272,-0.005841635,0.0018774953,0.21663773,-0.0053573414,-0.016141636,1.6247524,-0.3165543,-0.16135654,-0.49607995,0.025845636,0.31714857,0.12917641,0.3939394,0.12168561,0.0383243,-0.014552846,0.0386901,-0.015749497,0.013268392,-0.05579087,-0.11583362,0.022018451,-0.041442495,0.021280702,-0.07243846,0.023281645,-0.024729494,-0.07450981,-0.19483234,-0.099311456,1.6181506,1.0679547,0.597279,0.90515476,0.6788194,1.0541667,0.86561656,0.94446474,0.8659488,0.94533265,0.95331717,1.0057205,1.1449362,1.036947,0.9949854,0.97575146,1.0559459,0.9995902,1.0470303,1.0556864,1.4136567,1.2215672,1.8521506,344.90903,24,13,14,0,0,10,10,20,4,0.33214176,0.13731855,0,0,3,4,0,1,1,0,0,0.22222222,0.22222222,0.0,0.0,0.096225046,0.28745747,0.40652627,0.0,0.0,0.028867513,0.078590944,0.09232699,0.53745747,0.0,0.083333336,0.0,0.22355773,0.0,0.01924501,0.0,1.2795967,2.1649582,2.7934139,0.43655303,0.6034618,0.65627,5.898178,4.9307213,4.0355854,3.5015397,2.5896564,1.635319,1.0782576,0.45370603,0.29004243,6.7727423,4.02637,2.7370224,1.8143592,1.2555251,0.7793997,0.40645543,0.21451807,0.5643952,0.30972078,0.16100132,14.333333,13.421697,14.253943,22.872541,22.066668,22.364,15.368097,26.156307,0.6231884,0.58355206,0.6197367,0.9944583,0.95942026,0.97234786,0.66817814,1.1372308,0,0,0,0,0,0,0,0,2,0,0,5,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.5055177,0.0,0.0,9.958359,0.0,0,0.0,0.0,1.0589815,0.98699075,0.0,0,5.433114,0,0.0,0.0,0.0,0.0,0,0.0,4.3854165,0.0,0.0,2.0049536,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,139,37.03,0.39130434,3,1,1.4219115,3.2903216,3.9690015,4.2626925,4.2626925,4.2626925,32.703964,75.6774,91.28704,98.04192,98.04192,98.04192,0.31433448,0.7273741,0.8774063,0.94233096,0.94233096,0.94233096,0.29577836,0.68443495,0.8256103,0.88670224,0.88670224,0.88670224,3.1016505,1.2332404,0.5545603,0.26086956,0.26086956,0.26086956,12.243859,27.231256,31.146845,31.442886,31.442886,31.442886,42.250397,24.187923,18.351807,17.572508,17.572508,17.572508,8.591716,3.8062284,True,True,-1.7682182,128.69,70.83899,10.134362,0.0,4.9839787,0.0,0.0,6.066367,18.67749,18.814508,5.693928,5.647177,0.0,0.0,0.0,0.0,0.0,9.384673,5.7336674,6.4208217,6.5447564,36.286716,0.0,0.0,5.7336674,15.92943,6.4208217,0.0,5.693928,30.592789,0.0,5.647177,0.0,0.0,0.0,0.0,0.0,6.5447564,17.761927,0.0,0.0,34.993484,4.9839787,5.7336674,0.0,2.0049536,4.3854165,0.0,7.4790864,0.0,5.953851,4.8533964,0.65662885,0.0,17,22,29,32,29,27,23,10,6,220,2.944439,3.5624654,4.202825,4.854469,5.304548,5.505776,5.797363,6.0572505,5.1129756,4.7924924,7.463473,25.664722,13.315277,2,0,0,1,1,0,0,0,0,0,0,0,2,0,0,1,1,0,0,0,0,0,0,0,2,0,0,1,1,0,0,0,0,0,0,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.15384616,0.8355,47.9504,43.32,43.32,2.0,0.8888889,0.7916667,0.38222224,0.16,0.055555556,0.040816326,0.0,0.0,0.0,0.15384616,0.052287582,0.05654762,0.038222224,0.026666667,0.013888889,0.020408163,0.0,0.0,0.0,0.3618673,7,4,0.75,0.42857143,4.70044,13.0,4.1108737,4.934474,5.7899604,6.639876,7.506042,8.364741,9.233177,10.095305,10.963827,92.638275,3.295837,0.0,4.553877,2.3978953,6.0185933,4.727388,7.580189,6.823286,9.190852,56.587917,161.09529,7.004143,197,14,60.0,69.0,2.7777777
