	CHEMBL101	CHEMBL1064	CHEMBL107	CHEMBL108	CHEMBL1089221	CHEMBL109	CHEMBL11	CHEMBL112	CHEMBL113	CHEMBL1177	CHEMBL12	CHEMBL1200688	CHEMBL1200714	CHEMBL1201088	CHEMBL1201089	CHEMBL1201082	CHEMBL1201093	CHEMBL1201096	CHEMBL1201097	CHEMBL1201288	CHEMBL123292	CHEMBL130	CHEMBL1314	CHEMBL1381098	CHEMBL139	CHEMBL1395	CHEMBL1411979	CHEMBL1430	CHEMBL1431	CHEMBL1440	CHEMBL1441	CHEMBL1467	CHEMBL1479	CHEMBL1503	CHEMBL1515	CHEMBL1518	CHEMBL154	CHEMBL1542	CHEMBL1560	CHEMBL1566	CHEMBL1569487	CHEMBL15770	CHEMBL159226	CHEMBL16	CHEMBL160	CHEMBL16068	CHEMBL16073	CHEMBL16081	CHEMBL1609891	CHEMBL1628227	CHEMBL164290	CHEMBL165908	CHEMBL1697693	CHEMBL1697694	CHEMBL1697830	CHEMBL1697856	CHEMBL1790041	CHEMBL190	CHEMBL19224	CHEMBL193	CHEMBL20	CHEMBL203187	CHEMBL2037000	CHEMBL2105617	CHEMBL21578	CHEMBL228514	CHEMBL23	CHEMBL232201	CHEMBL234926	CHEMBL23832	CHEMBL25	CHEMBL26	CHEMBL267345	CHEMBL27	CHEMBL273386	CHEMBL2766015	CHEMBL288958	CHEMBL295416	CHEMBL295698	CHEMBL30	CHEMBL311469	CHEMBL35	CHEMBL351487	CHEMBL374478	CHEMBL384467	CHEMBL38737	CHEMBL388590	CHEMBL40	CHEMBL415	CHEMBL42	CHEMBL421	CHEMBL429	CHEMBL429023	CHEMBL44657	CHEMBL44814	CHEMBL44884	CHEMBL457	CHEMBL459	CHEMBL472	CHEMBL479	CHEMBL49	CHEMBL498	CHEMBL502074	CHEMBL502682	CHEMBL505	CHEMBL505513	CHEMBL506247	CHEMBL514	CHEMBL517	CHEMBL521	CHEMBL521035	CHEMBL53463	CHEMBL54	CHEMBL54349	CHEMBL545	CHEMBL558	CHEMBL562	CHEMBL56367	CHEMBL565	CHEMBL572	CHEMBL573	CHEMBL578	CHEMBL599	CHEMBL6	CHEMBL606759	CHEMBL623	CHEMBL629	CHEMBL633	CHEMBL637	CHEMBL64	CHEMBL643	CHEMBL646	CHEMBL6466	CHEMBL672	CHEMBL686	CHEMBL691	CHEMBL695	CHEMBL71	CHEMBL726	CHEMBL75880	CHEMBL782	CHEMBL8	CHEMBL806	CHEMBL822	CHEMBL83	CHEMBL833	CHEMBL843	CHEMBL85728	CHEMBL869	CHEMBL88	CHEMBL896	CHEMBL902	CHEMBL92401	CHEMBL95	CHEMBL964	CHEMBL986
CHEMBL1314	0.357561138397494	0.364745625088056	0.675767013593601	0.324902245554429	0.288950161373656	0.530411551832501	0.278830911987254	0.574580692057748	0.529120994029398	0.271397904997896	0.532397855436075	0.276241836276956	0.272698438501918	0.272404387017136	0.272195710604725	0.291080567761233	0.33478541019741	0.415127080452759	0.403465687548642	0.247329025414474	0.782896146574223	0.295779035590271	0	0.465218645152087	0.532121947188698	0.278314548297286	0.572796616456742	0.305035778670807	0.563828051875324	0.280412894438301	0.30360586585492	0.304880258426502	0.528029547913383	0.678566971077735	0.379385687969153	0.591115226783625	0.325105600869951	0.425914326855925	0.347854333393402	0.301860992850757	0.245091081627899	0.626730908232452	0.326460851542757	0.265563043358866	0.382420736095508	0.262975797834332	0.26658296546411	0.236449945930348	0.248036948529432	0.396120715754119	0.28666225966682	0.256294762423479	0.641063250664754	0.599373220196336	0.4574650609817	0.31394028270153	0.475534909501163	0.599743304651828	0.523788106258373	0.339855761294166	0.258767828468903	0.697044718302756	0.564281828523152	0.340048637549482	0.331018483810773	0.257056447312693	0.350065848491469	0.305738209112312	0.592082934814718	0.359426495311475	0.306542334941036	0.476427531442382	0.360033319547702	0.417021031336222	0.494039115176239	0.4004306396358	0.729370376618917	0.296405845893697	0.452635650106111	0.250674743789134	0.348239629054712	0.506455055067317	0.294900359262552	0.299991536766953	0.319802467857608	0.267604434269246	0.580128742413236	0.653481669351844	0.28291933996752	0.379827095346507	0.288637267430545	0.335788039076172	0.251118786927232	0.434013460393733	0.249826124572741	0.348294297288699	0.257669336573882	0.258151892931603	0.250488713509849	0.350903718063013	0.355510608501879	0.306114302730445	0.53913664311076	0.452916084714318	0.273747940416173	0.626454269183404	0.409887608530908	0.326559645902854	0.520840416933673	0.311685296603145	0.284376154555276	0.781632258560452	0.285995865893201	0.275519982522604	0.307114209646752	0.311841716027856	0.302674213035475	0.562349950508194	0.240107534270091	0.548926953642385	0.271124163322233	0.329079616312681	0.265397979116795	0.294761389342944	0.432682566519112	0.659348916495612	0.312020324700584	0.241838045570212	0.52965320030118	0.414434328362469	0.400124462841255	0.244135526323549	0.291056361706503	0.249503943446875	0.284016551909751	0.273021056851869	0.286125000249122	0.289393281479304	0.298796190481984	0.354479218530201	0.33285086470554	0.257324972039346	0.447213473828159	0.290825481586818	0.296865371438811	0.309131354875465	0.475164653550303	0.589043832752613	0.319755244883049	0.298724657191267	0.392958650205159	0.256757215840901	0.342497012827374	0.364161338637188	0.283037235001179	0.289560586643295
CHEMBL1381098	0.412434380511471	0.477829230619143	0.611889439702414	0.404810820705588	0.401721394572586	0.59645838823511	0.434683018988735	0.477585722716227	0.567154904776386	0.437010119488577	0.408411130598696	0.439541773203459	0.435765607888164	0.421699736333632	0.429115043105677	0.390755634433049	0.415762413176474	0.380389364708736	0.387744252794536	0.412641612434766	0.720701333444565	0.407453713802889	0.465218645152087	0	0.364943678714897	0.459040796762483	0.417576325881918	0.532946274364757	0.494390755099548	0.447813935045144	0.42330095967339	0.422568997474381	0.380043784012206	0.449877517599229	0.438175894357513	0.459638696936558	0.483681698899466	0.398820411191179	0.564226338246311	0.423867114972343	0.422721537949897	0.54368412545538	0.428144387547924	0.415319106292166	0.350233881651084	0.428177446140534	0.410813952179297	0.425138193491495	0.42452076994455	0.397586121829384	0.440741620514699	0.451844322417042	0.634599763561687	0.583030066663859	0.387412463646262	0.461939177996108	0.504338833195891	0.604459427654992	0.537178574830793	0.37959011625764	0.434786925430308	0.618524731110499	0.491416507391447	0.425213120972433	0.427405365303667	0.425639382726781	0.428110922111266	0.402953430809557	0.478928232034175	0.416800429158177	0.444725183511297	0.481167626423719	0.391415037418925	0.406743990996195	0.402396865794683	0.372659497559742	0.658910755808278	0.391125143201722	0.366181216901341	0.432489690600681	0.47141252005952	0.481450920418979	0.355102148108529	0.389140201074649	0.423578760415518	0.418372348851513	0.401979736551825	0.557933350749588	0.432155875046008	0.373605184559392	0.447514254778161	0.371007242288035	0.406468576718134	0.450844652115741	0.411475203792485	0.452428912143019	0.433380491779219	0.4254311392084	0.416544183633472	0.397923591539565	0.343674927933794	0.447149354543386	0.405719914691384	0.460744027369791	0.434716130515542	0.514061655295345	0.495746203897666	0.413014754124036	0.469756685839846	0.472257207229558	0.443584156003183	0.784449333111991	0.414465555416254	0.374848209020789	0.492332572622289	0.401008435835528	0.431229123054589	0.502243433848579	0.410488208202394	0.372179203409992	0.471140722175648	0.477228691541369	0.421494449189724	0.364455588259503	0.450590344908997	0.593809319205331	0.441384069591359	0.415703088906936	0.497189608654684	0.420909566006603	0.456944014791787	0.417937299369731	0.410081152434674	0.433887259719321	0.429960153291105	0.430762358634173	0.435351123740105	0.372705246352154	0.391912464133848	0.386365985194874	0.441993128126226	0.424518497801616	0.368240466772367	0.429176577303115	0.449609450951853	0.466186986696737	0.385668825541536	0.462151142481797	0.416942062044071	0.423917776654805	0.459489014755653	0.430643926090946	0.424993653169259	0.442189522662185	0.430559817692467	0.432624331056954
CHEMBL139	0.479819020488959	0.538489239867503	0.621878572415024	0.473509058285779	0.451654471759526	0.591301971070592	0.493398036201444	0.492852147349525	0.607202669972565	0.503616481059716	0.45845434312603	0.501730773507426	0.493135299715281	0.491685946020089	0.49272307212541	0.469694705607466	0.50705165101075	0.456352080668452	0.455842350701009	0.480395761548689	0.739733906810262	0.463420654728123	0.532121947188698	0.364943678714897	0	0.513404172917435	0.50736899970312	0.581865895807493	0.585824012124037	0.516441071703761	0.482111327317384	0.498712765133277	0.452713182987226	0.533017670845044	0.47070096701907	0.507261767316183	0.51500310072583	0.459564563122135	0.603603008636255	0.49110906338574	0.489084293441473	0.53808717257403	0.482734334285516	0.475824745411395	0.395912449206409	0.500432359031609	0.474424259601047	0.493080436214241	0.483998120682377	0.438049327083769	0.487086910608889	0.509023088152426	0.645936134328905	0.631904538566831	0.449377955898052	0.526049218792746	0.546937072591443	0.638693650665387	0.610899459153649	0.425621463519167	0.499135220979809	0.672759654310015	0.525369344070325	0.493048456599952	0.488009693692028	0.49763440731649	0.489488404422345	0.472406411422019	0.524495613886873	0.493810443339024	0.513687201059233	0.547269207271297	0.461276383745838	0.452787547838599	0.486657529672514	0.411121377708678	0.711951768243582	0.444880909045485	0.447148703828461	0.50166556224783	0.537912221057319	0.512136543041621	0.439295380319675	0.459420568724581	0.485100412869155	0.489623691576287	0.509452604744631	0.629971634319159	0.493826180079483	0.423326178126487	0.494247179413414	0.437357520490213	0.471594105310617	0.505770998861436	0.476787969617323	0.507074111536694	0.485619637430232	0.492480671352196	0.487301872164835	0.481263760532586	0.429346766260566	0.494585447027507	0.411300918657105	0.501193289499258	0.492614781992771	0.563169824516509	0.525843921745646	0.46911083852258	0.519418999105879	0.521222754344591	0.508120314999419	0.839011847459803	0.469283953612414	0.452621032321245	0.552081468079086	0.486373466779034	0.505665663059204	0.571023113897948	0.478195961536534	0.456063477255251	0.532496695511053	0.518008941199427	0.489697055095478	0.426638584746189	0.532686369188223	0.669125019261079	0.496963967292004	0.488253545509046	0.526645158062398	0.45851166163061	0.522940045601203	0.488630171959721	0.455076514016388	0.50266262132669	0.483601082061998	0.498388649956629	0.492189615016444	0.449749725199481	0.449993195175202	0.458993994594149	0.478816540251105	0.498062747005976	0.42810847819675	0.493641561091765	0.510540918387867	0.517343570156564	0.448808812372883	0.5287215570001	0.464765731751451	0.473817622223598	0.508273429024509	0.488915456878098	0.514955611647242	0.499654741047463	0.494859231191899	0.490365828560934
CHEMBL1395	0.340533820995253	0.358824515272581	0.667181007634255	0.309372297197877	0.269874550229281	0.515553222289827	0.256045811478502	0.552315273026428	0.524806219665413	0.257269432058157	0.522817827633885	0.256147064301136	0.260479639745848	0.250232608624416	0.261012969185002	0.284546872835829	0.329196287298676	0.415227141820422	0.403025054964883	0.244635217781046	0.767498675662354	0.274420109942203	0.278314548297286	0.459040796762483	0.513404172917435	0	0.560430472762379	0.317620270287979	0.574269566118085	0.255489222541809	0.301742750383282	0.286996632119238	0.511650637288911	0.675882687768889	0.356624885803305	0.570036438174992	0.323233226144286	0.434573217789426	0.370368409609581	0.276783214951016	0.239121800784863	0.610009124415405	0.314246886622339	0.242198541637596	0.378268828157397	0.263397556573261	0.25771969991325	0.231606655712175	0.232262093065963	0.350195903716198	0.294292564519087	0.240443456313242	0.62774541256209	0.615143047324282	0.435854009433138	0.324847258636411	0.457917265264377	0.600413930234133	0.544904856222608	0.337800206974667	0.247538995062855	0.686698593606846	0.544734521781163	0.341706702945965	0.33122231153217	0.239623752961859	0.341474513373432	0.308881951157367	0.566027962694042	0.348022614289569	0.269040361367142	0.468746993163836	0.357807220548278	0.405620316513126	0.494320731700259	0.380622706745637	0.747268114356058	0.275065594300812	0.446562975367077	0.253104378539601	0.317575807999988	0.489388218444158	0.285919458268952	0.267410260862986	0.327838907190366	0.274197886141781	0.584697134848954	0.665810367028592	0.242962392179935	0.369817062795831	0.278953554227312	0.319467840562972	0.25404534252879	0.444372616063757	0.230667744918859	0.352799062790485	0.230392845138256	0.2337000085222	0.249996618558048	0.371673002298783	0.357207383924144	0.267355064228403	0.523816624383766	0.458336087522774	0.26681554951352	0.646563478491053	0.387536118070744	0.313839482492377	0.505896917173097	0.276639441112081	0.268656548186372	0.818394771276899	0.274346749561512	0.274323290846339	0.319546089295793	0.306057405465595	0.301118430705398	0.570178104273287	0.247416124139186	0.53871997019308	0.266177805269812	0.325040037462855	0.264954450653408	0.27832681075005	0.458693248340796	0.68515346641942	0.280088381245406	0.24149329896182	0.51931085021499	0.374852550673031	0.394393363284216	0.23637385461367	0.261587992791157	0.247518776560983	0.266334864029013	0.268305477871475	0.293151411516099	0.279720760160509	0.28309068827087	0.317153202784435	0.328007172277087	0.270956359059979	0.423509449933406	0.279639087766157	0.266442791423346	0.266546815531652	0.467196493967709	0.586809695475086	0.293630086164706	0.266267482454551	0.404599824111765	0.247904433032047	0.342655137166445	0.358374814182032	0.256901283760715	0.264374154563304
CHEMBL1411979	0.474411342550618	0.561541293305421	0.660678286027478	0.518019954761527	0.524848484937282	0.647176162153284	0.541285265788953	0.548084046054586	0.585475170397306	0.553388209585137	0.489497382499254	0.551807420496309	0.539200357576638	0.532953715648389	0.538413887942576	0.498503571824578	0.509979293047294	0.438748521129278	0.444065463617415	0.534688677645372	0.788392668338044	0.508019456444575	0.572796616456742	0.417576325881918	0.50736899970312	0.560430472762379	0	0.618191560686781	0.487321743807401	0.557526145900315	0.528910097710581	0.523030170877585	0.443854769571974	0.501165705721842	0.532328549039861	0.515352792523007	0.572884244223105	0.467739237269164	0.654010194419754	0.540536704451927	0.541109180657347	0.598746147763595	0.514946792739763	0.540406861738765	0.49462490231327	0.547327472013877	0.530955659135912	0.545153184250556	0.539254411234844	0.472688262067344	0.541156469785266	0.559502171776728	0.701242648501527	0.691004152919247	0.436719177152929	0.571816556735178	0.491376709030435	0.629826532143684	0.617056252563635	0.494129510712411	0.553188994101544	0.630992515441284	0.545322199562606	0.483266729909255	0.499791768094461	0.54133162855301	0.500766025961222	0.500005311347596	0.536027219285749	0.499327821136375	0.529646032951969	0.450174394490796	0.453280477369153	0.424371252663946	0.434970366810192	0.482188120463006	0.717498424370513	0.532372544304831	0.392477974555362	0.545369246131167	0.564899220513957	0.537518889327726	0.472439329352512	0.515621200658066	0.516056164290992	0.526691248853467	0.41199638561164	0.656316819211973	0.539189946372129	0.447171433326818	0.56513806319539	0.457116890306084	0.529153549019493	0.548269676615676	0.537310035740088	0.506861947829419	0.539954199516274	0.543452633631589	0.538776850975224	0.518408574990408	0.425151045381127	0.552532470830937	0.471850969566063	0.536741633664143	0.524233370971538	0.590173630761155	0.587302080614977	0.522932288925166	0.387324286705076	0.573779604863576	0.542944285459837	0.883329556382372	0.530215909777081	0.486608531369422	0.594965346042695	0.470973925436994	0.542070420714898	0.527886107605266	0.530099523830138	0.352001134479823	0.576440795218143	0.553652603888672	0.536500605930255	0.507905791525839	0.561808851051255	0.677998754290123	0.537945521771195	0.527450407614904	0.476811467839183	0.497326920430663	0.498590441976602	0.537236853872204	0.533558168470828	0.547661539776414	0.53343859441981	0.539277649845453	0.539307647035881	0.492643545536806	0.514215851621076	0.471599171271796	0.5381252816684	0.539350371119052	0.407475978186617	0.538747728696498	0.552186659631972	0.57129243581448	0.447782580748175	0.512262167620194	0.520750700740221	0.533425672298975	0.494738773218193	0.537655515233126	0.505502995860747	0.510988170607664	0.54248353403624	0.545776743622933
CHEMBL1430	0.402856236200311	0.351103642389818	0.709473635741752	0.392844370561081	0.333993932479893	0.53997429638838	0.321900406077692	0.610792589364705	0.491861661004122	0.302271254120855	0.592441890490266	0.329356970622877	0.302182596071006	0.321855433300899	0.323309738046996	0.343129135602965	0.384374857297918	0.450070647046381	0.439896607180328	0.304341105282682	0.80228394371738	0.328460362717836	0.305035778670807	0.532946274364757	0.581865895807493	0.317620270287979	0.618191560686781	0	0.583845921990159	0.326249639656545	0.33790828552805	0.373061270572977	0.57183156307163	0.736823396787288	0.386702572075461	0.635905641894197	0.313785643208925	0.448049479323168	0.267540356810668	0.335482371920088	0.302157156969792	0.656627540415058	0.34589787454318	0.321843734171837	0.418364393851859	0.316741824221163	0.316702120739416	0.299495236581844	0.281600276671595	0.427495447645188	0.32004694075328	0.306261876783763	0.693043147129379	0.637312371010945	0.493524896835119	0.35954365132977	0.45261156734496	0.566033320981124	0.557394400392985	0.380221221326562	0.317329668265634	0.706652088760446	0.581308139072145	0.349121520569495	0.342467658722916	0.302075536357157	0.344427052635691	0.344785716258697	0.640345571658557	0.378028134901577	0.34580697913571	0.502923642335243	0.390276927287657	0.429869743676859	0.53363408050848	0.431476227615626	0.767509075812202	0.352025193502685	0.49757396817556	0.302154964243794	0.380136697119603	0.505713441806069	0.346610364603458	0.353218132122245	0.352772995173993	0.302509550152184	0.648618307650743	0.708358781970622	0.333156573366609	0.403692109549204	0.324670473311896	0.382494114663439	0.30527804402849	0.439403886292781	0.301757116787225	0.352084141633498	0.300708171135652	0.305247783441578	0.310090315723507	0.40575407449508	0.392292350126525	0.320015521959457	0.56271127579011	0.484291898770808	0.304870701040875	0.655267104924099	0.431657050675291	0.387569306705465	0.532836072509307	0.310435285828519	0.326594746973498	0.817948759707574	0.319543507834124	0.32056894505952	0.353385115716419	0.347183620942388	0.358455006168094	0.595850646277484	0.298740716474222	0.59867483148757	0.276427533023106	0.330132813530737	0.30602729665782	0.355158797307587	0.480001699466617	0.701314852296081	0.322183564177566	0.298848931991095	0.534882137053081	0.449286592510084	0.394528927580057	0.303986379348347	0.343930404353998	0.293490082896695	0.295406273715127	0.315649537970917	0.323371760371236	0.354174027792729	0.326374674939061	0.409010522597449	0.34288988770422	0.309491298648078	0.493522039336584	0.311359307313597	0.326840189767437	0.330678630238044	0.508679994530726	0.624257033854945	0.340088458800453	0.348523294339006	0.409071170610054	0.286041888506491	0.390781392504472	0.379480240318598	0.342125113721161	0.336990113441547
CHEMBL1431	0.515441441149197	0.520830107906394	0.648559730476299	0.568421267316597	0.537684826776402	0.658601890497634	0.558961305289556	0.606836784658004	0.565020636157171	0.548227763831081	0.559910496865758	0.566831077009439	0.55170377448253	0.547372872111382	0.547441887990073	0.504309192653619	0.52472860868146	0.448619763034692	0.453608763233757	0.541184144777607	0.776636143081594	0.512991020602137	0.563828051875324	0.494390755099548	0.585824012124037	0.574269566118085	0.487321743807401	0.583845921990159	0	0.586860002488554	0.513479456539941	0.565368381705272	0.42992697793193	0.526761943691669	0.523139977671956	0.572926322529547	0.553706782215104	0.476856887341407	0.578838855100981	0.563734172735412	0.54469334481551	0.550586804727347	0.520338986069067	0.556211574765179	0.480362175579552	0.544705072299554	0.530589483563153	0.545077325530135	0.549490899610522	0.553270213765166	0.524355673657983	0.566367309125015	0.757239930082931	0.627442534091048	0.465753189867056	0.569087034347898	0.534241147798709	0.592779190090667	0.492613978071229	0.482106296330176	0.567744640302608	0.677799639764427	0.545460188607353	0.47842552746094	0.49968632923781	0.546276494283539	0.490968401767766	0.483541516214711	0.600159274510574	0.509070984484691	0.560893577794663	0.502584875111659	0.447823900435457	0.439859083665949	0.354838651057744	0.492443662151481	0.654285782537555	0.562627262901883	0.464760031303447	0.533878910755861	0.599515961318065	0.519749866735261	0.465774977077505	0.553405034851487	0.490208961197454	0.530703626785311	0.457620221091228	0.586132748460053	0.569629718106715	0.439674174345438	0.565621373179773	0.510027584079363	0.515746078861023	0.471752607936006	0.549570296065444	0.492839023975075	0.557321380268659	0.554805993480067	0.541784343962814	0.521400288286023	0.416823822602727	0.56164999672514	0.492614014533953	0.492155774368678	0.54069727498067	0.503495115226315	0.590690425417749	0.563556020103803	0.488334818202151	0.580799095732214	0.565087617366068	0.788550236862018	0.545045468471707	0.47792067222445	0.58935517907301	0.485473355220121	0.547567240247226	0.434407571526407	0.525757607970205	0.448656901629485	0.569130419220968	0.564095241471449	0.538997822929161	0.541355611532683	0.493978931952874	0.52226435854236	0.551526366266587	0.528252026015393	0.487991218734868	0.587402186323247	0.498265168395496	0.547846979889931	0.56894164934441	0.550434032871356	0.538798336720452	0.552569802452878	0.534821220207474	0.5290369737471	0.524090069025036	0.536295836189087	0.51076416067258	0.538770820203349	0.495048227180698	0.545637664606004	0.570106938241935	0.581407939621525	0.452958231804158	0.484034960301489	0.540322455378287	0.571636846315792	0.517328654668424	0.536786044749952	0.479172982634521	0.509013449496632	0.581370603921814	0.556846719405862
CHEMBL1440	0.356982644193505	0.380325121195278	0.678495416180481	0.309917866273687	0.283893270415118	0.534250670952272	0.26433615312931	0.548549811604655	0.5454566010087	0.265543418636914	0.514914505636095	0.257664396950707	0.260076977192412	0.25343481523522	0.262864884860724	0.288402440686512	0.325779841770819	0.417341969598204	0.412325058655594	0.238957350591886	0.766656429289141	0.279094146465624	0.280412894438301	0.447813935045144	0.516441071703761	0.255489222541809	0.557526145900315	0.326249639656545	0.586860002488554	0	0.306135951934038	0.293332048864085	0.517825826925009	0.672324277262692	0.371090593985317	0.578492138968681	0.338840948590685	0.430297014075504	0.383631270955716	0.278477050995526	0.238417920955507	0.625819429925939	0.322933560603943	0.252559873268338	0.386952023155615	0.262437196439075	0.26516956984491	0.236806728299091	0.235014966219732	0.361629427281656	0.308582439318176	0.24411831568445	0.630230830802737	0.621016224619597	0.440141130402152	0.323199678915623	0.467413543401557	0.616698696161618	0.559062664474438	0.343958236718421	0.249188924141107	0.677743949479372	0.553175422042045	0.353324894586648	0.328040807146405	0.249008378781946	0.35167773477229	0.317232345064726	0.564122160691804	0.358142176219304	0.295058502943215	0.479674551936791	0.363210758573922	0.418329741466551	0.504448046623991	0.382687561038791	0.755946209600928	0.284379373474993	0.452022655550388	0.269984865120351	0.321777690638789	0.498860825084926	0.296479539574055	0.270242486589403	0.358260771058656	0.279094700009852	0.579081795710214	0.676536767588073	0.249903883800483	0.381639632963635	0.289442710677862	0.325515316078144	0.256558639497357	0.445102469272713	0.229213077724505	0.356798113471952	0.241564644750284	0.236952312031414	0.25087897979491	0.36672033325197	0.363694370566036	0.280324640017862	0.536113823093042	0.474116312643401	0.271278273765615	0.653287676618522	0.397152577294429	0.303688438196175	0.514057158730741	0.286057266492991	0.265109438488581	0.82584728664061	0.278997988477132	0.282088800562334	0.326302107060552	0.30897740241122	0.312269700050867	0.582238727840377	0.252789483790638	0.540275270173374	0.276916408500516	0.321779312212045	0.263068008080817	0.281997691044628	0.455890281436195	0.698094503659358	0.286578879035956	0.244998362788439	0.538424696450203	0.382072808124824	0.406425933999248	0.236934560654511	0.261334118658115	0.248479960577781	0.268126666916904	0.269488466488104	0.30575823958809	0.284932376785924	0.282337056527524	0.322078613783894	0.351534184848502	0.263273853314573	0.427933667218299	0.286725646133728	0.270313521814687	0.281559205352649	0.475419104869562	0.60161817949247	0.294401780201039	0.272972129655074	0.404215137418284	0.253138062117362	0.34621247521385	0.353728575574997	0.25501737904198	0.275400350030234
CHEMBL1441	0.335781828763699	0.348722155307358	0.632348613893329	0.31319878259358	0.28481691228965	0.499838357273792	0.306569281312354	0.533289797574808	0.487375554611461	0.295846295677871	0.483392617706873	0.294017683220167	0.288168656027141	0.29312995481027	0.29272975482847	0.293136317537119	0.332542312936143	0.385243829882219	0.378065535575162	0.269447513359114	0.757760307744252	0.287616966842068	0.30360586585492	0.42330095967339	0.482111327317384	0.301742750383282	0.528910097710581	0.33790828552805	0.513479456539941	0.306135951934038	0	0.304111391225893	0.470831839827352	0.637859987411922	0.347562144358743	0.556163854765261	0.328063251849877	0.401112968285614	0.36292392674312	0.31759058094845	0.266436097616825	0.573301685894439	0.309945276927991	0.27844314695205	0.333817413133011	0.288779260098366	0.272321280458229	0.268061120509403	0.269596029343995	0.380923860462197	0.279528112384183	0.291451483673127	0.629644678831062	0.575249666606769	0.410366777805107	0.331904660636292	0.453971910471957	0.536538869711695	0.496977720992934	0.309811592568715	0.285441599071482	0.668507814049706	0.526369039395846	0.327318823940959	0.323802521611908	0.278361287547778	0.32172604933389	0.288655253880933	0.569287305571753	0.329239818857804	0.313770161827538	0.445822288520019	0.326304615161124	0.372795315307574	0.449824427948312	0.363813994808408	0.700013760796745	0.303948634611812	0.399449627060991	0.263161387402667	0.360819800001952	0.476898009051119	0.278116534075034	0.299628571437525	0.290412180494325	0.28389825089251	0.538793364787677	0.625882653752493	0.309032521802846	0.335149821686398	0.313434841988074	0.300787408063989	0.264075082291159	0.40028154334918	0.273037841745216	0.343000493188873	0.285774158454529	0.284170064120678	0.274122807535972	0.336885198389253	0.315670435920923	0.314936931742359	0.483756984569642	0.398370307067019	0.295885589115191	0.578181750640534	0.41246804378454	0.334953236703076	0.479547445084997	0.333159244887511	0.300455919267183	0.764848012486024	0.295327289436326	0.255490512702113	0.338261237831414	0.304597170430576	0.301021105465282	0.515526888184368	0.261865937477169	0.492055898330258	0.304204573180564	0.359215565875439	0.278639732276365	0.296866203709614	0.411555267517683	0.628319892704352	0.322279448332375	0.263602688359711	0.475360904464278	0.36554632373346	0.385687961395437	0.264212685759615	0.298145007078931	0.277046488987201	0.288334867272538	0.290140753266054	0.282579140102028	0.292448756964255	0.300903065727449	0.343143670461993	0.291113891570339	0.277451449740097	0.39067227275603	0.303615517025281	0.315907797531323	0.320906456170202	0.412682606773344	0.549252888738961	0.318417081431104	0.297151454390405	0.387298225602189	0.271180414664934	0.324574031637074	0.353446664273621	0.307249972283472	0.310182029763678
CHEMBL1467	0.313261066970126	0.388800164218343	0.661933357942583	0.25182286837843	0.297250118958748	0.551271499099042	0.296586757400894	0.538437697343855	0.552372174025329	0.29110339627416	0.46570021287165	0.289841976673528	0.298402444147253	0.28126223203902	0.285145987290792	0.289248381832284	0.326204285035547	0.404392551604269	0.395204750213591	0.270137263074519	0.767719163950401	0.301064020933537	0.304880258426502	0.422568997474381	0.498712765133277	0.286996632119238	0.523030170877585	0.373061270572977	0.565368381705272	0.293332048864085	0.304111391225893	0	0.498888577867285	0.635479801139707	0.385169435898531	0.553963624721184	0.364604935999475	0.421968240478125	0.433020797489911	0.307750282201901	0.262417136233568	0.604392240190926	0.340839311022281	0.242328275514908	0.394738691690661	0.286939782162888	0.279970643674954	0.262949701306219	0.278036033516241	0.378207350329684	0.307707632757109	0.281361600867029	0.606193662123562	0.607758571348123	0.428809154970536	0.338388875123526	0.495617014180932	0.613916642416739	0.539945215866537	0.353973547963358	0.265180005408927	0.68528087907504	0.545446909916836	0.345598630510178	0.353546634694919	0.274573675285686	0.372258337740717	0.307616500127003	0.542056155399646	0.344420776957471	0.30327721812756	0.465460894589782	0.35241302307454	0.407600813410369	0.486412563913568	0.38030557047281	0.721534612280742	0.31012433797064	0.398427701816818	0.269716018893255	0.343666397610477	0.498489395455534	0.279469894104908	0.288277463384135	0.331347380557831	0.310537021091915	0.530059849992234	0.623788988038134	0.287055528671787	0.366121937784594	0.323435058411479	0.2798754338781	0.277269428214371	0.464102620735716	0.26604765601818	0.374223888989331	0.28491002494741	0.267134338148691	0.273532719682576	0.347971236306335	0.348450727268265	0.324213336771609	0.519515330969767	0.45763600604175	0.29568790246271	0.638658317701963	0.426717889334864	0.307662077767659	0.512078428732307	0.325958103098288	0.296930024475282	0.799215742159025	0.308695538278507	0.280534753317463	0.342029450119031	0.312312002683731	0.279374683164547	0.547777654770975	0.269009322498725	0.490132184512611	0.314104356004703	0.366400756034159	0.28026562095767	0.298929389471339	0.450031392087589	0.6524940480075	0.328080844394242	0.259917318696511	0.52487159860914	0.368851206088009	0.416717240228434	0.251896351403385	0.270708650425599	0.275677634172405	0.294794733153865	0.288772851534936	0.292206441583276	0.271321171509716	0.334641467716585	0.297075112958151	0.348327629553	0.278957367548385	0.369813348138717	0.30487081133882	0.316367606619931	0.322778578878728	0.453176218924	0.592546359569624	0.325469223846154	0.262174496768313	0.414956192426248	0.283165693064821	0.357945773410339	0.385293116384763	0.280902360517803	0.302960482256331
