	CHEMBL101	CHEMBL1064	CHEMBL107	CHEMBL108	CHEMBL1089221	CHEMBL109	CHEMBL11	CHEMBL112	CHEMBL113	CHEMBL1177	CHEMBL12	CHEMBL1200688	CHEMBL1200714	CHEMBL1201082	CHEMBL1201088	CHEMBL1201089	CHEMBL1201093	CHEMBL1201097	CHEMBL1201288	CHEMBL123292	CHEMBL130	CHEMBL1314	CHEMBL1381098	CHEMBL139	CHEMBL1395	CHEMBL1411979	CHEMBL1430	CHEMBL1431	CHEMBL1440	CHEMBL1479	CHEMBL1503	CHEMBL154	CHEMBL1542	CHEMBL1560	CHEMBL1566	CHEMBL15770	CHEMBL159226	CHEMBL16	CHEMBL16068	CHEMBL16073	CHEMBL1609891	CHEMBL1628227	CHEMBL164290	CHEMBL165908	CHEMBL1697693	CHEMBL1697694	CHEMBL1697830	CHEMBL1697856	CHEMBL1790041	CHEMBL190	CHEMBL19224	CHEMBL193	CHEMBL20	CHEMBL203187	CHEMBL2037000	CHEMBL2105617	CHEMBL228514	CHEMBL23	CHEMBL232201	CHEMBL23832	CHEMBL25	CHEMBL26	CHEMBL267345	CHEMBL27	CHEMBL273386	CHEMBL2766015	CHEMBL288958	CHEMBL295416	CHEMBL295698	CHEMBL30	CHEMBL35	CHEMBL351487	CHEMBL374478	CHEMBL384467	CHEMBL388590	CHEMBL40	CHEMBL415	CHEMBL42	CHEMBL421	CHEMBL429	CHEMBL429023	CHEMBL44657	CHEMBL44814	CHEMBL44884	CHEMBL457	CHEMBL459	CHEMBL472	CHEMBL479	CHEMBL49	CHEMBL498	CHEMBL502074	CHEMBL502682	CHEMBL505	CHEMBL505513	CHEMBL514	CHEMBL517	CHEMBL521	CHEMBL521035	CHEMBL54	CHEMBL54349	CHEMBL562	CHEMBL56367	CHEMBL565	CHEMBL572	CHEMBL578	CHEMBL599	CHEMBL6	CHEMBL606759	CHEMBL623	CHEMBL629	CHEMBL633	CHEMBL637	CHEMBL64	CHEMBL643	CHEMBL646	CHEMBL6466	CHEMBL672	CHEMBL686	CHEMBL691	CHEMBL695	CHEMBL71	CHEMBL726	CHEMBL75880	CHEMBL782	CHEMBL8	CHEMBL806	CHEMBL822	CHEMBL83	CHEMBL833	CHEMBL843	CHEMBL85728	CHEMBL869	CHEMBL88	CHEMBL896	CHEMBL902	CHEMBL92401	CHEMBL95	CHEMBL964	CHEMBL986
CHEMBL1560	0.43911455635445	0.36189354249327704	0.730099897659856	0.441011812837748	0.3655866136727	0.551765431369304	0.378946372086825	0.660823497817397	0.49343929685173704	0.36627623859925	0.6301473064801509	0.38312008331801706	0.360808174549058	0.38756585807219396	0.37515176997884003	0.372586626180135	0.425465299810192	0.460331569122054	0.35504498071939294	0.8302529037590359	0.38084869659395704	0.34785433339340194	0.5642263382463111	0.603603008636255	0.370368409609581	0.654010194419754	0.267540356810668	0.5788388551009809	0.383631270955716	0.593318250090647	0.7633802972329811	0.341705708814145	0.486071709600226	0.0	0.406479539893908	0.674702536248931	0.384440319120661	0.37364612677843495	0.36699000110537894	0.36078625968169503	0.333921334954666	0.45685259902572206	0.353014492264774	0.36278018668266704	0.7534896604305641	0.654372049702985	0.532583070472841	0.4025890185806789	0.4811751370765421	0.5892710173041701	0.567912794310349	0.408536575704185	0.37409486646018	0.7319243650241071	0.615202720151402	0.38788064558665	0.35218016156540105	0.3688435999290829	0.375341188574963	0.41744393007922603	0.387789844782886	0.520800484862241	0.41751918673939103	0.441051718968363	0.544224760246548	0.470184651814681	0.7821357119453209	0.3951253335234389	0.519953582676553	0.351282563510864	0.554809117734346	0.38376510797080604	0.39677028982363	0.359313557896233	0.681933165078661	0.7267309429031948	0.390098711726603	0.419443308763314	0.37487576384572296	0.41827833031380995	0.343004252423473	0.4351605524322171	0.35754732047196597	0.36376492372952707	0.35728554161611403	0.365960012498754	0.35854054640037497	0.43828929907544106	0.4088577692446911	0.3777122210954529	0.571094349883122	0.47994812738466797	0.35865657083981	0.6315016637739189	0.459781438168434	0.5574414713352099	0.374344978488127	0.386901127980199	0.364606525722215	0.344085517073277	0.401671745428052	0.61072722024613	0.34269211042406106	0.622694794923326	0.39010117308663794	0.36781703998320403	0.394229997139867	0.506664819625858	0.700336231088431	0.38398320631967403	0.350820725260414	0.520820179088692	0.49052801757985	0.42212220162332403	0.358343074070034	0.404232235135519	0.34744659252425497	0.36395691814449804	0.37269528634883203	0.3606331899070229	0.39906720586268396	0.361030084834879	0.45343058096350297	0.34554588333075603	0.3653789862260371	0.524808379197128	0.384981896914568	0.37879220626131294	0.37678918604662603	0.5140076848318329	0.6316452398984711	0.408924587092935	0.40338064031282395	0.43331289297056197	0.34376197035261696	0.433094520980627	0.42153580893647796	0.409496514957117	0.38607115963104705
CHEMBL1566	0.354995938200752	0.369917129564066	0.6507479046541329	0.329500747756977	0.289655624472709	0.538669629867506	0.27340728764516	0.525036938948957	0.53667616468794	0.246689889773538	0.498777315519093	0.27915588908496697	0.276877589878974	0.280523535330194	0.26688718398941896	0.28132624463832	0.33098738265434197	0.38768197992864295	0.26047041843874696	0.736436683079277	0.279768025549172	0.301860992850757	0.4238671149723429	0.49110906338574	0.276783214951016	0.540536704451927	0.335482371920088	0.5637341727354119	0.278477050995526	0.48701014738588705	0.636677301773814	0.358056906015791	0.39358637335583396	0.406479539893908	0.0	0.5968273147210831	0.323649867377164	0.264293535635185	0.27025817859832	0.276173847555112	0.249116978377248	0.366391022383879	0.308369143012353	0.27598724630814697	0.602294129986777	0.579441322224306	0.416333087027502	0.33035660246747806	0.44595853981827505	0.576128091908797	0.533117561752458	0.331875641052192	0.27013748821827105	0.655138132637046	0.5183899602102929	0.333673582468003	0.26450870865558396	0.330895284372149	0.31039449803629604	0.336064227331099	0.310851132394877	0.472684786446625	0.34978093435786894	0.400828080370623	0.474429736601834	0.358681487806397	0.708201781101116	0.290899686960868	0.44078706120744104	0.26638785655550196	0.460560924710011	0.286131758105409	0.2819672911235	0.34032524553093607	0.553770692554625	0.6391168760233841	0.274756787727783	0.36053286200748397	0.28751295713573904	0.327374349757865	0.257441511023065	0.43034213660900605	0.24549773959560997	0.360156154044226	0.26279258879039197	0.247089108051518	0.26066653961832603	0.341077908730048	0.348102211821736	0.276072256009409	0.50604470660276	0.450907733201743	0.28653610569440996	0.621752642499104	0.29635770679435103	0.48889155434838205	0.293745461904807	0.279002217456078	0.279797146399269	0.282675856657586	0.310454533453555	0.555440052567616	0.262071022029254	0.514257151131815	0.330762329285552	0.24804774011331	0.28559544306531	0.420451866780551	0.655823448008013	0.278852235762426	0.25760692687707504	0.5206149610185861	0.38935373868877204	0.396820184193774	0.252708342939782	0.277613920101548	0.26287350549605704	0.266957861358306	0.271154069382172	0.300323864763147	0.28274427489844395	0.284373163704955	0.333582608147407	0.355113272174474	0.269879055146127	0.41772711710177	0.250563415132296	0.285943680174216	0.301838744829329	0.453911435302489	0.560963717125352	0.27342748123555305	0.292438853261484	0.40192983091936296	0.26062775046369197	0.350588021887707	0.347998348247988	0.271125573001977	0.270645493913103
CHEMBL15770	0.582816074689757	0.6000724207529411	0.502158384973932	0.600038290124276	0.563518797317336	0.699993213349552	0.609391144853084	0.568287042802551	0.630302094201634	0.604411240271402	0.559752236732406	0.615236051253216	0.60234469888651	0.572671385436927	0.598703265111966	0.600647733882088	0.595525368458925	0.5570572236382421	0.588124420650831	0.7638603326892869	0.5618487395616629	0.626730908232452	0.54368412545538	0.53808717257403	0.610009124415405	0.598746147763595	0.656627540415058	0.550586804727347	0.625819429925939	0.539606870448083	0.567326877146474	0.6104992983745009	0.566964171311293	0.674702536248931	0.5968273147210831	0.0	0.588142854113742	0.59654510866465	0.5982353638419761	0.5699271708524439	0.589315963599687	0.61456842293039	0.5612936474266379	0.600965317668575	0.6552730436285931	0.664061428345425	0.48440160259814896	0.617864553446384	0.616398932643001	0.598851407756509	0.579001609755838	0.5226023615137629	0.600649747169061	0.731889793787674	0.533208986835148	0.575892151567751	0.595649085350928	0.594854272940122	0.560174413258262	0.5683886606018139	0.619825678499431	0.601114111323478	0.555241824699218	0.548961213836408	0.502456942288555	0.510494553370334	0.648032578952564	0.5888479053298189	0.581261196421402	0.586776656950763	0.48848869736543105	0.541581567655761	0.5994063496257629	0.569394027432674	0.581884222284528	0.6669674553445639	0.611569046481023	0.52545578185123	0.606174412435396	0.5846135407850209	0.578187312362803	0.590399868863952	0.590100288096437	0.603921731427172	0.605204486508052	0.5982260915958051	0.591369315481701	0.580416482157823	0.527846828749138	0.60758364680853	0.5159546335562311	0.5883865597556639	0.6066301635093979	0.604073409005405	0.581726509161463	0.567980708112694	0.6220203730416171	0.6129829301145171	0.602713098219704	0.561894039150387	0.5838353373952759	0.507015721989548	0.578801090164606	0.5666981387582739	0.597826283298144	0.5852102784694301	0.58176085662474	0.571099424965644	0.626634852035063	0.6169495405941889	0.586510349143677	0.585580954223281	0.615914493587642	0.61318515405516	0.584732086045788	0.5833307036670339	0.6010477003795961	0.588500609664485	0.603363652543591	0.586520236939141	0.578438062494492	0.590679441534955	0.5921624883878029	0.5619373071991071	0.5900368403719289	0.5888437175034991	0.592649586820978	0.6230296720929139	0.6310177129899649	0.538566925609066	0.566308458777168	0.563675226077183	0.595215681362254	0.604444141393332	0.5902869143972379	0.583782703061237	0.5925195366338809	0.595276555540077	0.6004588044287571
CHEMBL159226	0.34827037737279803	0.36279103838315896	0.642745127581371	0.344752205119208	0.29923730608793897	0.505446015780178	0.297633502269658	0.527980417127521	0.47940755671622	0.30800150715443797	0.505870693517689	0.30635433484280894	0.30002729462336897	0.298025579495018	0.299134526197195	0.30494389537163896	0.34422268342481205	0.36085707328964794	0.290311981298158	0.759645799052404	0.296314245356112	0.326460851542757	0.428144387547924	0.482734334285516	0.314246886622339	0.514946792739763	0.34589787454318	0.520338986069067	0.32293356060394296	0.46304800013276504	0.635478527597239	0.328134380476036	0.39821446088299295	0.384440319120661	0.323649867377164	0.588142854113742	0.0	0.305125036490725	0.30839971310700504	0.292711632393682	0.28155242464936303	0.34479985267162105	0.307786792533049	0.303108104463419	0.6406923701603089	0.596415500866716	0.41406601542027005	0.35256078384688	0.39387466741164295	0.553357930971007	0.512301017313593	0.311558985947355	0.314590374441314	0.657871200132345	0.501300501459075	0.319502702000657	0.28881353917162605	0.309164049791991	0.31470116213393895	0.346249726619157	0.321145925407681	0.41289746440280795	0.331951655908984	0.355270664276371	0.45105240962942206	0.34979461655570193	0.712744294076049	0.309487147613113	0.406266458030743	0.301287226938552	0.45908391933118703	0.28236070670835606	0.29944850235060605	0.31956580877993296	0.548681433486687	0.643280618248331	0.302962900680115	0.31890016192601195	0.32128875941655605	0.31420051340672495	0.28643652815660703	0.39423876348075604	0.28409285982259697	0.312015033212761	0.287795521762211	0.29601330466756604	0.29275214365824104	0.36677412719266206	0.320013181303217	0.315414866124295	0.45997667190425895	0.41803660861974	0.28390076882409604	0.5875993137371329	0.345411673474586	0.443226803848811	0.318400014677237	0.315254890521136	0.298949039472305	0.27368507859149105	0.344883460156315	0.534028792172925	0.28220410040414196	0.49617334333771995	0.316928883529188	0.306056239435404	0.30260888492899607	0.43443100674968294	0.6510249506930601	0.300498369116412	0.286396845346184	0.463563193409286	0.372835512890714	0.355141973972761	0.293447569240068	0.314526596409681	0.29745577569150106	0.28795285297310697	0.31045618827347804	0.31433022096005797	0.30299801429518497	0.292500897739018	0.337802668134206	0.318089893389191	0.305466484835851	0.390829703852769	0.319886564294532	0.31308784033219395	0.31880036554021	0.4147945798107679	0.53281887396584	0.302232066100764	0.311558752682201	0.372004543020615	0.284800894135495	0.33234238573082	0.33574360233206607	0.32359740593080605	0.306413921671657
CHEMBL16	0.308146154786111	0.34653050689355	0.655246300536089	0.24269839049637698	0.249133832802248	0.510406738235639	0.248458196300507	0.524508578511503	0.535489573516868	0.23634211980354503	0.47513670494212606	0.252419804739208	0.250594016239578	0.254928211932779	0.237593181707516	0.24509138627098395	0.314711673819282	0.37651000536120705	0.224414666173143	0.7533909508866701	0.254992842411059	0.265563043358866	0.41531910629216606	0.47582474541139497	0.242198541637596	0.5404068617387651	0.321843734171837	0.5562115747651789	0.252559873268338	0.492079583100689	0.636887779495327	0.32292686607374393	0.403571189967224	0.37364612677843495	0.264293535635185	0.59654510866465	0.305125036490725	0.0	0.242867320263067	0.23525069494877301	0.226245582273665	0.339410708657182	0.266866232384074	0.23579044184916897	0.6102728982778061	0.58658813158586	0.422638091907874	0.302920756832171	0.46145993866562895	0.598028233067407	0.521787290707687	0.312511215029558	0.22956677754080101	0.67665513661985	0.536184163970843	0.319269519427186	0.22459888448154003	0.327448157289229	0.273344959378357	0.330681220273882	0.278062064446657	0.45581501500515	0.332298115479293	0.389985533167707	0.4739398953731961	0.359964942080744	0.718178778914215	0.255038201153506	0.40244083869597497	0.23246966217618698	0.478701430025943	0.24972879404088102	0.23771758072972898	0.30432640683359896	0.5461813994059059	0.6238806192969859	0.242856031337066	0.33922970069339903	0.265220840200291	0.27688635729589	0.224267111936642	0.43264162133064793	0.212967243333605	0.333239246752333	0.232572747959065	0.21979976601152598	0.22140012244022697	0.315364006977649	0.32887415051494	0.268037002023507	0.5052845583476	0.439751611549905	0.246987664507523	0.621024326563282	0.280926405490452	0.502495652804557	0.27480418818171	0.262378007176911	0.25251485395405	0.24189599054213	0.263366274196828	0.544454473057428	0.22226066479383602	0.503677287180184	0.319344626354031	0.23480773536975302	0.247510772139891	0.427190804393961	0.645992439127847	0.272876524622761	0.22024801668896202	0.506783978461304	0.35454032350125	0.38380655441910294	0.21019579628636498	0.230254411309487	0.231234484601225	0.25486018164303104	0.248580523579923	0.25918117373221805	0.23190495720770396	0.266164896288055	0.289153963487692	0.310990368606169	0.241209335526536	0.37682444082454597	0.258510643727275	0.271916397515546	0.27331483681410196	0.43994851694608	0.570732468550416	0.277903021866574	0.22804271386990801	0.38183120114729396	0.23479369389452398	0.325231109502115	0.34963955227234805	0.244612147230542	0.25023046444012004
CHEMBL16068	0.33799269758730704	0.35065071927902103	0.6493805751658139	0.296652898801526	0.262302219481814	0.523392096006832	0.264009687795107	0.542896984165251	0.530417269963794	0.24481398299264498	0.49551594480135797	0.258702451395539	0.255439941164697	0.257991928596632	0.25031169520775104	0.254665762920114	0.301484137567958	0.37872160754417605	0.228912625484608	0.758937452097178	0.270118858976351	0.262975797834332	0.428177446140534	0.500432359031609	0.263397556573261	0.547327472013877	0.31674182422116304	0.544705072299554	0.26243719643907504	0.502453965038445	0.644723059563698	0.321907041533055	0.39446735791879706	0.36699000110537894	0.27025817859832	0.5982353638419761	0.30839971310700504	0.242867320263067	0.0	0.242689091261089	0.22916373837737697	0.37650997484573295	0.268351038312401	0.23946949716211	0.60869144221629	0.570278410114482	0.42666817375449106	0.29615194536003997	0.463016276215069	0.585566244890549	0.5033344070821649	0.31548158251923497	0.23924165985889004	0.675315044635109	0.5349969451237709	0.32358943522638695	0.24070553095238198	0.33315987706968503	0.284249995239267	0.328785113559843	0.29747381641567305	0.456279248951552	0.34030638062330104	0.398059653817362	0.469532660756021	0.36863986342553706	0.6993835080131949	0.27229682826399604	0.42586784043271103	0.22752032493413898	0.476386985533351	0.267133930493249	0.275124553980483	0.29796917488081703	0.545274736943528	0.626824889380264	0.26975400160162	0.35357267161902795	0.277243157614623	0.316324949505546	0.223362871042499	0.416252535367164	0.22697880562219397	0.33937429784927003	0.24795471113247197	0.233469631259675	0.222575570369827	0.31270869023446995	0.33148191748267897	0.28685342581903805	0.514172697764824	0.437363066570897	0.260312481276927	0.603595288134787	0.29194146291490997	0.503622314259515	0.292007547237513	0.258317651748243	0.267333518607914	0.248621940655532	0.277679943789062	0.5358654057095	0.212965277612077	0.520381974793746	0.31889192718022397	0.237192301916661	0.266482386776499	0.400066046057154	0.633963723869308	0.292075281759168	0.21983745768735602	0.517170470244846	0.397094952153925	0.39087695299449804	0.214246437419547	0.268355761405627	0.22842358221211803	0.264831024702713	0.24815252167226	0.267783371603735	0.266795798780043	0.27588297576377696	0.329301615833712	0.32635339300488897	0.23477563182687902	0.41991746642668	0.26460595639174106	0.282666096072822	0.29802762705788105	0.447814974297729	0.564882533916338	0.285273020664161	0.277048450263847	0.381808132857159	0.242566298053728	0.32093268788162604	0.3429216780502	0.26093309764087197	0.265690446649795
CHEMBL16073	0.32495876971525606	0.33387832745543106	0.613916524203866	0.290483904963938	0.250270288692426	0.50521232814204	0.25377198970528503	0.504797508321739	0.503664886742533	0.24988456063156894	0.46554863987141	0.25775863543010896	0.254800300803535	0.25772469618880606	0.247646620791023	0.252129943008409	0.304646033999334	0.36341817372334495	0.22529172919992702	0.759269685506538	0.255705122842496	0.26658296546411	0.41081395217929706	0.47442425960104706	0.25771969991325	0.530955659135912	0.31670212073941606	0.5305894835631529	0.26516956984491	0.47578862802014904	0.630263461930276	0.306795264604667	0.392517275485462	0.36078625968169503	0.276173847555112	0.5699271708524439	0.292711632393682	0.23525069494877301	0.242689091261089	0.0	0.22594570564588604	0.349875823197663	0.252642439196278	0.24000526597860103	0.6111448145849661	0.583082707569303	0.408342501036195	0.30199573557008097	0.4414630656767511	0.564593357950632	0.507507745285497	0.28554162547513	0.24374686687104397	0.670345880273349	0.524805764686944	0.31152234915593896	0.233318057820233	0.31438648228133803	0.277481005662006	0.319622189634013	0.27976388486056397	0.43713814253710204	0.327845484490765	0.372812304953343	0.458197142089418	0.34955952645770505	0.707657792186957	0.267182494836449	0.40311493969835	0.23828931351569102	0.46215410026922904	0.244237016092872	0.26269412993497504	0.29375017104703105	0.54276591005322	0.629027919956573	0.255061728425202	0.331377759727016	0.274999242622989	0.29515167033895695	0.22896846620126002	0.397126211629801	0.219718354378487	0.32509646522922103	0.24147493070112602	0.235073238352026	0.23130908365061398	0.33028778061413	0.313301432565336	0.27918625996824703	0.48284215179888107	0.42952974701311103	0.247981934711088	0.5954151944879399	0.295378264473467	0.48188055190729795	0.28432757402291997	0.26356969140423897	0.263277933400155	0.23647008886337	0.281409179936519	0.529217990772175	0.22410793816844898	0.50351551616581	0.31134943291821005	0.24701756766299698	0.258081057239469	0.413585746895864	0.6407792962209471	0.28120874907540305	0.22298856036890197	0.490969271064919	0.369949811647185	0.36686417503018	0.21962863706426397	0.254310564688379	0.235387924023376	0.25646677648043	0.25617075179389204	0.260855795660129	0.257817345447057	0.26751834083210396	0.31562100479600297	0.30379455089451696	0.24404823906864104	0.394835829737965	0.269456637917055	0.273261447551997	0.28034765130510103	0.429005521901289	0.547690127673805	0.280338254147224	0.264902172657625	0.365300237431671	0.240969783077643	0.317752439827572	0.33539726942306997	0.254911099133548	0.263749150510856
CHEMBL1609891	0.330139612004074	0.329752259517542	0.647896216276874	0.294085912826351	0.22438317672239103	0.497635919528195	0.236720642711074	0.536379233991669	0.502260433662468	0.225464657267523	0.5041496574868479	0.23414638048287303	0.232498938835403	0.253573507441651	0.22886414645057	0.236420040586765	0.286766463835508	0.37044629401657997	0.209889067949589	0.757707941021039	0.248697527507311	0.248036948529432	0.42452076994455	0.483998120682377	0.23226209306596302	0.5392544112348441	0.281600276671595	0.549490899610522	0.23501496621973197	0.49590994587149	0.650592381995872	0.29059047044892	0.39806942036296894	0.333921334954666	0.249116978377248	0.589315963599687	0.28155242464936303	0.226245582273665	0.22916373837737697	0.22594570564588604	0.0	0.337364306183097	0.258686103681327	0.21618803940884698	0.609827287683655	0.585628109599334	0.415952381581341	0.29353603467770895	0.428243843755367	0.5707089513345911	0.515878881767425	0.30207585746132104	0.22220300403435	0.6652703220927	0.515431186782912	0.30985000221203	0.213892860394721	0.311014733560539	0.274856224320997	0.314478429255701	0.256897330783528	0.44922076797205396	0.330065421315552	0.37644590403313105	0.46949230969739797	0.35052371300487706	0.7149202950168609	0.23997155044274598	0.425782071812346	0.22721322514645104	0.458093974358401	0.257976255898621	0.246797157118469	0.295220004190839	0.561739929840037	0.649384752040604	0.233641620651718	0.341274154557652	0.258409706126534	0.302390195411788	0.220747303282969	0.410841574421634	0.20207834931627103	0.32003170401743	0.20806838124444102	0.21094962203335602	0.21084343884291	0.32535450301095503	0.321173016090815	0.25223326340283103	0.48922092821567603	0.43266961103536206	0.24043600800855103	0.604417767202897	0.293837066606021	0.481481670529348	0.25956482508095496	0.24050355880162197	0.24166015049057998	0.23471191111895104	0.272580593362966	0.541866361625998	0.20611450227532302	0.5180142613847261	0.286921555951265	0.22726383227017702	0.242467036871415	0.420195630114566	0.655861997333049	0.261903970099929	0.207810327134784	0.498194385983323	0.36302320772669205	0.36765026385623106	0.19631766793431302	0.23738507215221397	0.210929092735853	0.23366590241707802	0.235949455053632	0.256559866357589	0.249138293561895	0.246658719160963	0.303752778956598	0.30036784533669797	0.23092789754272403	0.4140327100972199	0.24572977797898798	0.247398363355404	0.26035477587984	0.44053803229126604	0.559501395965475	0.25797408832920304	0.24370168762200198	0.37170491813655704	0.21969674026948702	0.316511933361545	0.33225242883275397	0.23871983900063198	0.24103229878360302
CHEMBL1628227	0.375390728556675	0.412217944705515	0.6648452302511	0.3628262291601	0.33817267137456497	0.514018999037342	0.33004480562168104	0.527832646822989	0.54293817679915	0.3660199449812271	0.496707572755223	0.35513677031264	0.35643380783451295	0.344165760852138	0.33796712913240196	0.35203264453400396	0.378235644784716	0.354803661761021	0.34850172589662204	0.777034935695855	0.33840237722700894	0.39612071575411895	0.39758612182938396	0.438049327083769	0.35019590371619796	0.472688262067344	0.427495447645188	0.553270213765166	0.36162942728165604	0.44278247416474603	0.612766850373694	0.3900382808877029	0.45138933848583507	0.45685259902572206	0.366391022383879	0.61456842293039	0.34479985267162105	0.339410708657182	0.37650997484573295	0.349875823197663	0.337364306183097	0.0	0.393482677796418	0.36267422261920707	0.672363483148496	0.6524936235746159	0.426940041726659	0.42366638712841104	0.41382208849774704	0.6381430762770001	0.5907735137440581	0.3586621577966779	0.370916519785512	0.676844598486444	0.5317336375437051	0.354300706876914	0.34685820886895796	0.34010619195299496	0.36548477637166404	0.394936362667555	0.34266957356648403	0.43187236183967603	0.34626488144928297	0.33730716648143105	0.46386030125612393	0.385309478674622	0.770450319619456	0.330273418420725	0.37140863438770005	0.38934990366752104	0.508082272341879	0.329241941090545	0.31211130846177	0.386890167891783	0.5498500677526851	0.6837150949046229	0.315111681362949	0.32960995387405895	0.361960421494991	0.31137543904698306	0.355116522647257	0.44432837390386604	0.333733804125107	0.33139106211874797	0.32217617228599604	0.349412151759361	0.35929085689226004	0.41912604545453896	0.346590334834214	0.340616603306073	0.44501007466159	0.452538160954375	0.327686337681773	0.613894025798706	0.39558818432783904	0.43564590917687496	0.362809475795443	0.367385196067634	0.31313569699092497	0.33113989480980893	0.410518818495026	0.5811278671303721	0.35912851256265105	0.464716417460413	0.39742853903339403	0.378580181123553	0.31227499284471	0.512370014843557	0.70623211167219	0.32459793468637	0.35159848940824107	0.4452888150183839	0.339729824653624	0.362180500978567	0.360022233594324	0.34165873278377196	0.36666354881625607	0.351460736005605	0.372519351625756	0.389000973711185	0.304848378007599	0.279729065747284	0.270564099122327	0.37931260225083596	0.38686012363118394	0.339544581538453	0.37616778139092294	0.34225985835537703	0.34079975421509007	0.42168695941246503	0.5326596950749211	0.358498536100695	0.33772396413602196	0.385838650103941	0.349916197252279	0.39627746688288795	0.388237144369749	0.37091294415267995	0.348365410423324
CHEMBL164290	0.335871917352563	0.32351440561149	0.619201447745872	0.30578733673239505	0.27775359807127004	0.511540846873622	0.295352608217489	0.5330114909925721	0.4919501786297029	0.277761349987646	0.4836510443105271	0.30014587276466903	0.281824248576459	0.28388027379282	0.29011103199570304	0.286809534300899	0.334200072472851	0.378249581466055	0.260983917762957	0.7647510498562979	0.289883239079508	0.28666225966682	0.440741620514699	0.48708691060888903	0.294292564519087	0.541156469785266	0.32004694075328005	0.524355673657983	0.308582439318176	0.49370529431164706	0.6413729694487801	0.322607677904873	0.383554157554733	0.353014492264774	0.308369143012353	0.5612936474266379	0.307786792533049	0.266866232384074	0.268351038312401	0.252642439196278	0.258686103681327	0.393482677796418	0.0	0.27080535705896897	0.610569719336597	0.5650381750050029	0.4293487410952271	0.31403243294761896	0.44411326523804406	0.53709884238417	0.49365014113097794	0.310850541853266	0.269402851563196	0.6755621004007261	0.5262617652179871	0.30699044102260603	0.268612837558877	0.322273529042828	0.28238281577903995	0.325057797053899	0.327973289816927	0.43501810182031	0.342145880098933	0.38150121609872994	0.46171158506088705	0.36851111226736893	0.677077584601861	0.29916376792111105	0.41445702384800703	0.240628758822654	0.470846612745492	0.27507654176299895	0.30438930229454403	0.274766015139474	0.552598881097547	0.620174439061022	0.314357688519738	0.334046821681612	0.297116590365312	0.31767701267376397	0.245251816769505	0.401407540396357	0.261642314320193	0.333371072305462	0.28226305695167303	0.272930003861479	0.25296607915948605	0.316064015439391	0.317472876814369	0.31911195839970696	0.4918275553100929	0.42728584591115704	0.27684151838207693	0.574707468015892	0.30932208501301395	0.483687258283762	0.320587384334784	0.298893553496089	0.29451014324094	0.251237760083887	0.278432561463296	0.5128037673269079	0.23533906120135	0.51380265537669	0.327625556738264	0.256168597367827	0.290968198341518	0.40136387482478497	0.6122733764288371	0.317878621787964	0.24895297824521698	0.47754716704471295	0.395479495918497	0.38096849453564896	0.245339012732654	0.29256978315626503	0.26211253178087	0.28504272304128997	0.27625397980404304	0.25008458519139604	0.283189065831224	0.300718081666085	0.355068322762906	0.280202934125576	0.253670625962916	0.417963222695294	0.284894540778919	0.317236201131098	0.326625540055529	0.43250647717933605	0.554744949389453	0.307235577754075	0.287599413908602	0.37897226229195297	0.26627380950563895	0.343025308200757	0.355705668619166	0.296031748582239	0.295965056813785
